"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,59,0,0,87,0,3,86,0,18,0,0,43,0,0,0,0,0,0,92,0,0,76,0,4,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,60,19,0,0,0,0,0,0,0,0,6,0,0,0
"99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,91,0,0,0,0,27,46,0,0,0,0,13,55,0,87,0,0,0,0,0,0,78,0,0,23,62,0,97,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,10,0,0,0,88,46,0,24,0,87,0,0,0,0,49,0,0,56,0,0,56,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,16,0,0,0,61,42,0,0,0,0,0,63,0,66,0,0,0,0,0,0,73,0,0,0,0,0,80,0,0,0,54,44,0,93,0,0,91,23,0,0,39,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,59,0,0,54,64,0,30,0,0,66,0,70,0,0,0,38,0,82,0,0,0,65,0,13,0,0,0,8,0,0,45,0,62,45,87,0,0,0,0,0,0,86,13
"101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,12,0,0,0,61,0,0,0,0,0,0,0,0,1,0,0,0,0,58,0,0,6,20,11,71,0,89,0,0,0,0,78,0,0,0,0,0,0,0,75,0,0,0,0,0,43,35,0,0,0,0,0,0,16,50,0,0,0,0,0,34,0,29,0,0,0,0,82,0,73,0,0,79,28,0,87,84,0,0,0,0,3,28,0,0,0,0,0,43,0,0
"102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,80,0,0,57,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,7,0,0,0,0,0,45,0,0,0,23,0,56,0,0,84,0,7,0,71,0,0,0,0,0,0,0,0,0,0,85,0,58,67,0,0,0,40,0,0,0,83,0,0,0,0,0,0,87,0,0,0,0,0
"103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,61,77,0,0,0,3,0,0,0,0,0,84,0,0,0,0,0,0,93,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,62,0,0,0,0,0,0,1,40,0,0,48,0,14,0,0,0,0,37,16,26,0,91,35,0,0,0,33,0
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,83,0,0,0,0,0,0,0,86,81,0,0,0,0,0,0,0,0,0,0,10,42,0,0,0,95,0,0,5,0,0,0,1,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,76,0,52,91,0,0,67,0,0,0,0,0,0,0,8,0,0,39,27,0,0,0,0,0,61,0,0,86,0,0,0,0,0,0,0,0,0,0,71,0,0,0,27,0,0,0,0,0
"105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,55,0,27,0,0,0,0,52,0,0,0,0,0,0,0,0,49,34,0,88,0,0,89,60,57,81,0,0,0,0,0,18,0,49,0,0,16,7,0,0,0,85,0,0,47,0,2,0,95,77,0,70,0,0,0,0,0,0,70,0,0,0,0,0,7,24,0,62,0,0,0,0,0,0,0,0,0,24,0,0,81,0,0,0,0,0,0,0,0,0,40,0,0,0
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,23,82,0,0,0,0,0,0,0,0,0,67,0,42,8,82,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,0,0,0,38,36,0,0,0,0,28,0,0,0,0,32,0,0,0,0,0,0,45,0,0,0,67,0,26,0,0,0,0,0,0,4,13,0,46,0,0,0,0,0
"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,24,0,0,68,29,0,0,0,0,88,0,0,54,0,11,0,0,0,0,0,0,0,100,94,0,0,0,0,0,0,0,0,55,0,0,0,62,0,0,0,50,0,42,0,0,100,0,0,0,0,0,0,81,0,0,81,0,32,0,0,0,0,0,0,0,0,0,0,0,0,55,0
"108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,31,0,0,0,24,0,0,0,0,0,81,27,0,0,0,0,0,0,0,0,46,0,82,0,0,0,67,0,0,0,0,0,46,83,0,0,0,0,0,0,0,22,0,0,0,23,82,0,0,75,0,0,0,17,24,99,0,0,0,33,0,0,0,0,0,0,70,0,0,0,0,76,0,0,0,0,0,0,0,0,48,0
"109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,50,24,0,0,32,94,0,5,0,73,0,0,0,0,0,0,0,50,0,0,78,0,0,0,0,0,0,9,89,26,0,0,0,0,53,0,0,8,0,0,0,0,0,0,0,0,0,65,0,44,1,0,79,72,0,0,0,0,36,14,0,0,0,0,0,0,0,0,5,45,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0
"110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,84,55,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,67,0,50,0,0,0,95,69,88,0,94,0,0,0,0,0,0,34,0,0,28,0,0,80,0,90,64,95,0,0,43,0,27,0,0,0,0,4,0,0,95,0,0,70,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,87,0,0,0,0,0,0,0
"111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,82,12,0,0,0,0,81,11,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,52,0,82,87,37,73,0,0,0,0,75,0,79,0,73,0,0,43,62,0,0,94,0,0,0,1,0,0,0,0,0,9,52,0,0,0,0,49,49,0,0,0,0,0,0,3,0,0
"112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,87,0,0,0,20,0,0,0,0,0,68,0,72,0,0,0,0,0,0,88,0,65,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,84,63,0,0,77,44,0,0,6,0,61,0,49,0,99,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,56,61,0,0,49,0,9,9,0,96,0,0,0,0,0,0,95,34
"113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,45,0,0,0,71,29,0,0,65,0,0,0,21,11,0,0,64,0,0,0,0,0,10,0,0,0,0,0,0,0,0,75,0,6,0,0,22,0,0,0,0,0,0,0,0,40,0,0,0,65,14,0,0,0,20,0,0,0,36,69,43,16,46,0,0,0,0,0,0,0,0,52,0,0,29,28,0,0,0,0,54,0,29,19,0,0,0,40
"114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,5,0,96,50,2,0,0,0,0,0,76,0,0,0,0,67,0,0,42,66,0,0,0,57,0,0,0,0,0,22,0,26,80,85,0,0,83,0,0,0,0,0,0,0,15,0,0,32,0,0,0,67,0,0,0,77,0,0,95,36,0,20,0,0,0,0,0,0,0,76,0,0,0,0,0,59,0,0,34
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,75,51,69,0,0,0,31,0,0,0,65,0,0,0,0,0,87,0,0,0,0,0,50,0,0,0,0,9,24,0,0,0,65,0,0,0,0,0,0,42,0,0,0,87,0,0,0,0,0,0,97,0,0,0,0,39,0,18,0,18,0,0,0,0,0,0,0,0,61,0,6,98,0,0,0,0,0,51,0
"116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,55,0,85,0,67,0,0,78,0,0,0,0,36,0,0,0,0,0,54,0,67,0,0,0,0,0,0,79,0,0,0,0,0,39,0,0,90,0,33,56,0,3,28,58,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,78,0,0,0,0,0,0,47,0,0,0,0,0,0,0
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,31,0,0,0,0,0,0,34,95,10,0,0,0,0,39,0,0,0,0,0,0,0,100,0,0,0,0,46,0,0,0,88,0,0,0,70,0,0,0,93,0,0,0,0,0,0,77,0,0,0,34,0,0,0,60,74,0,69,0,54,0,0,0,0,0,0,13,0,99,95,0,0,37,0,0,0,0,0,0,72,0,0,0
"118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,31,0,0,89,0,0,0,84,0,0,63,66,0,31,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,31,0,19,0,44,0,52,0,41,81,0,0,0,0,70,69,79,0,0,0,0,0,0,0,0,65,0,0,0,81,0,0
"119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,14,0,25,25,0,0,0,15,11,0,32,0,0,0,0,29,0,0,54,0,0,52,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,35,0,0,0,0,0,81,0,5,0,0,0,0,0,0,0,0,0
"120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,0,0,0,0,0,80,0,32,67,0,0,0,0,31,94,39,0,84,25,0,0,0,69,56,0,0,0,0,0,0,85,56,0,0,0,0,0,74,0,40,0,0,0,0,25,0,0,0,0,0,55,20,0,0,0,0,0,0,0,0,91,38,0,0,0,0,0,0,11,0,0,0,40
"121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,46,0,11,0,28,0,67,0,0,0,0,0,0,64,0,0,0,0,0,0,0,28,4,0,0,82,0,27,0,0,48,0,76,0,0,0,0,43,0,0,0,0,0,0,1,0,0,0,89,0,0,75,51,87,0,0,0,0,0,0,0,0,81,67,0,0,0,18,0,0,0,0,0,0,0,0,7
"122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,36,60,0,0,98,0,54,89,0,30,0,0,0,0,49,0,0,3,24,0,0,0,0,10,0,0,0,0,9,0,0,50,0,0,0,0,35,0,0,33,0,0,39,34,82,87,0,0,61,0,95,84,37,39,0,0,0,0,0,0,0,0,0,88,0,80,0,0,0,0,84,25,0,0,36
"123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,69,0,0,0,13,0,0,0,0,0,12,0,0,62,0,0,0,83,0,100,0,5,71,0,0,0,0,44,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,98,57,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,23,0
"124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,19,0,0,0,63,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,6,0,0,0,78,0,0,0,0,0,0,89,0,0,0,0,0,0,0,16,97,95,0,91,10,0,0,5,10,0,0,0,0,0,0,52,5,24,0,46,0,0,0,0,28,0,92,70,0,85,94,37,0,11,0
"125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,32,43,0,39,2,0,0,0,0,0,0,0,0,17,0,0,24,94,0,0,0,83,17,0,0,0,0,32,0,0,0,0,39,43,0,0,0,0,0,0,68,0,0,0,0,0,12,0,0,0,0,25,0,0,0,0,82,0,0,0,46,0,0,0,0
"126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,49,0,0,0,0,0,0,22,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,26,0,0,55,0,0,0,0,17,0,0,44,0,0,0,0,73
"127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,58,0,0,85,47,9,0,0,0,0,0,11,0,0,0,0,83,0,0,0,0,0,0,71,42,0,34,0,2,0,0,25,0,0,0,1,0,0,0,0,0,0,76,0,0,0,0,0,84,16,0,0,89,49,0,0,25,0,0,86,0,0,0,0,0,0,95
"128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,6,0,52,0,0,0,0,0,0,76,0,0,0,41,32,0,0,0,0,24,0,0,0,0,0,0,35,90,0,82,0,0,0,9,0,0,0,0,0,80,0,0,38,0,0,0,0,16,0,0,30,0,0,0,0,0,0,0
"129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,39,20,26,0,0,0,0,0,0,0,0,37,78,6,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,3,0,0,0,0,0,0,20
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,30,0,0,0,0,0,87,52,90,0,0,0,0,0,25,0,0,0,0,12,0,0,53,51,70,0,0,87,0,0,0,0,0,0,0,28,24,0,0,67,0,0,0,0,0,0,48,0,0,31,59,0,34,0,0,0,0,0,0,0,0,23,0,0,0,0
